Unofficial Election Results Update </br> (Outstanding Ballots to be Processed: 64,000) </br> Next Update 11/9/20 After 5PM
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","TYRA FLEMING","","0","556","53","0","609","10608"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GINNY WHITT BELL","","0","3765","554","0","4319","22264"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","8811","1129","0","9940","22264"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","6224","1187","0","7411","22264"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHARLES ""CHUCK"" PLANTE","","0","3490","783","0","4273","22264"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY K. COBLE","","0","3209","415","0","3624","22264"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","BLANCA BROWN","","0","4579","515","0","5094","16138"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","YAJAIRA PRECIADO","","0","5730","709","0","6439","16138"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHERYL ROBERTSON","","0","7152","852","0","8004","16138"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","APRIL A. LEON","","0","6044","657","0","6701","16138"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","GREG SHIBLEY","","0","5856","821","0","6677","16138"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BARBARA ANN AVALOS","","0","4548","506","0","5054","17993"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROCINA LIZARRAGA","","0","4688","492","0","5180","17993"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","MICHELLE GATES","","0","7215","803","0","8018","17993"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ZACHARY FRANCISCO GOMEZ","","0","3291","500","0","3791","17993"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BRIAN CLAPPER","","0","2767","384","0","3151","17993"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTOPHER SCOTT BLATT","","0","393","53","0","446","4202"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN TREE","","0","1301","114","0","1415","4202"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","PAUL K. SEITZ","","0","784","117","0","901","4202"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JASON KARCHES","","0","746","95","0","841","4202"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ELLEN WILLIAMS","","0","1010","84","0","1094","4202"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROSEMARIE ROHATGI","","0","1896","195","0","2091","4202"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ANNETTE T ROSS","","0","1132","157","0","1289","4202"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","DIANNE EL-HAJJ","","0","11976","1392","0","13368","33742"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","JEREMY WILEY THOMAS","","0","4376","1087","0","5463","33742"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","SARAH J. KIRK","","0","7749","970","0","8719","33742"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","JACOB P. TERENZINI","","0","5739","1199","0","6938","33742"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","ELANA LEVENS-CRAIG","","0","17725","2132","0","19857","33742"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","HAIDEE THESING","","0","2219","240","0","2459","25969"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","JULIE UNION","","0","8992","580","0","9572","25969"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","DANA KING","","0","10094","595","0","10689","25969"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARRY D. ROSEN","","0","8267","468","0","8735","25969"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ALLAN BALUYOT","","0","1535","255","0","1790","5076"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHERYL QUINONES","","0","2313","342","0","2655","5076"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","87173","10470","0","97643","255740"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","111423","14591","0","126014","255740"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","121968","18736","0","140704","331342"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","126137","14770","0","140907","331342"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","162445","9814","0","172259","338944"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","108639","15399","0","124038","338944"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","KEITH BLACKBURN","","0","7758","1138","0","8896","18111"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","BRIAN HIGGINS","","0","646","93","0","739","18111"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","LELA PANAGIDES","","0","6343","415","0","6758","18111"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","TERESA ACOSTA","","0","9204","555","0","9759","19298"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL URBINA","","0","6371","972","0","7343","19298"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","17273","1470","0","18743","36485"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","12444","2000","0","14444","36485"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","9338","1470","0","10808","24254"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","10442","1223","0","11665","24254"
"CITY OF CORONADO MAYOR","RICHARD BAILEY","","0","5890","875","0","6765","9672"
"CITY OF CORONADO MAYOR","Kirk Horvath","","0","9","0","0","9","9672"
"CITY OF CORONADO MEMBER, CITY COUNCIL","CASEY TANAKA","","0","5578","602","0","6180","9672"
"CITY OF CORONADO MEMBER, CITY COUNCIL","MIKE DONOVAN","","0","3498","368","0","3866","9672"
"CITY OF CORONADO MEMBER, CITY COUNCIL","JOHN DUNCAN","","0","2847","530","0","3377","9672"
"CITY OF CORONADO MEMBER, CITY COUNCIL","TIM ROHAN","","0","1428","193","0","1621","9672"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","PHIL BLAIR","","0","915","63","0","978","3011"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","BOB GANS","","0","987","47","0","1034","3011"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","TRACY MARTINEZ","","0","1318","107","0","1425","3011"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DAVE DRUKER","","0","1225","92","0","1317","3011"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DANIEL J. QUIRK","","0","1230","143","0","1373","3011"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","GLENN WARREN","","0","801","43","0","844","3011"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","STEPHANIE HARPER","","0","1190","117","0","1307","7732"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MICHELLE METSCHEL","","0","1170","207","0","1377","7732"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","JUAN CARLOS MERCADO","","0","1017","143","0","1160","7732"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","LETITIA D. DICKERSON","","0","1191","129","0","1320","7732"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","HUMBERT CABRERA","","0","846","100","0","946","7732"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MARTIN VAN DINTEREN","","0","429","75","0","504","7732"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE GOBLE","","0","7318","1089","0","8407","11070"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","BILLY THIGPEN","","0","555","94","0","649","7106"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL ORTIZ","","0","2514","321","0","2835","7106"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","DUNIA SHABA","","0","1040","109","0","1149","7106"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","ESTELA DE LOS RIOS","","0","1348","124","0","1472","7106"
"CITY OF ENCINITAS MAYOR","CATHERINE BLAKESPEAR","","0","19083","1260","0","20343","39660"
"CITY OF ENCINITAS MAYOR","JULIE THUNDER","","0","14379","2102","0","16481","39660"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","TONY KRANZ","","0","4711","309","0","5020","10204"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","ALEX RILEY","","0","3471","442","0","3913","10204"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","SUSAN K. TURNEY","","0","2532","381","0","2913","8818"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","KELLIE HINZE","","0","4380","312","0","4692","8818"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","RICK PAUL","","0","4254","471","0","4725","19315"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","TINA INSCOE","","0","5491","907","0","6398","19315"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","VANESSA VALENZUELA","","0","5359","455","0","5814","19315"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","JOE GARCIA","","0","4028","798","0","4826","13867"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DONALD ""DON"" GREENE","","0","3052","246","0","3298","13867"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DARA CZERWONKA","","0","2822","311","0","3133","13867"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","SUSAN REVELES","","0","964","133","0","1097","13867"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","APRIL AUSTIN PUGH","","0","3219","372","0","3591","17738"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE MORASCO","","0","6385","1011","0","7396","17738"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDRES YANEZ","","0","4145","371","0","4516","17738"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","JOHN ""JACK"" FISHER","","0","1181","250","0","1431","3027"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","MARK B. WEST","","0","1229","121","0","1350","3027"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","MATTHEW LEYBA-GONZALEZ","","0","972","183","0","1155","1950"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","WILL NIMMO","","0","511","111","0","622","1950"
"CITY OF LA MESA MEMBER, CITY COUNCIL","KRISTINE C. ALESSIO","","0","9769","1101","0","10870","32102"
"CITY OF LA MESA MEMBER, CITY COUNCIL","LAURA LOTHIAN","","0","7573","1330","0","8903","32102"
"CITY OF LA MESA MEMBER, CITY COUNCIL","MARK PAPENFUSS","","0","1537","207","0","1744","32102"
"CITY OF LA MESA MEMBER, CITY COUNCIL","COLIN PARENT","","0","10941","717","0","11658","32102"
"CITY OF LA MESA MEMBER, CITY COUNCIL","JACK SHU","","0","10649","699","0","11348","32102"
"CITY OF LA MESA MEMBER, CITY COUNCIL","ALLAN DURDEN","","0","3070","313","0","3383","32102"
"CITY OF LEMON GROVE MAYOR","KAMAAL MARTIN","","0","1979","247","0","2226","12064"
"CITY OF LEMON GROVE MAYOR","RACQUEL VASQUEZ","","0","3771","444","0","4215","12064"
"CITY OF LEMON GROVE MAYOR","CHRISTOPHER WILLIAMS","","0","863","155","0","1018","12064"
"CITY OF LEMON GROVE MAYOR","JERRY JONES","","0","3148","485","0","3633","12064"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","DAVID ARAMBULA","","0","3360","384","0","3744","12064"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","LIANA LEBARON","","0","3904","460","0","4364","12064"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","GEORGE GASTIL","","0","3927","447","0","4374","12064"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","TERESA ROSIAK","","0","3250","525","0","3775","12064"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","MARCUS BUSH","","0","5523","613","0","6136","18140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DANIEL PEREZ","","0","1248","222","0","1470","18140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","LORNA DELOS SANTOS","","0","3502","477","0","3979","18140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","GONZALO JESUS QUINTERO","","0","1856","230","0","2086","18140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JERRY CANO","","0","2228","282","0","2510","18140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DITAS DELOSSANTOS YAMANE","","0","3050","368","0","3418","18140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JOSE RODRIGUEZ","","0","6403","760","0","7163","18140"
"CITY OF NATIONAL CITY CITY CLERK","JAVIER ALVARADO","","0","6391","873","0","7264","18140"
"CITY OF NATIONAL CITY CITY CLERK","LUZ MOLINA","","0","7911","1030","0","8941","18140"
"CITY OF NATIONAL CITY TREASURER","R. MITCHEL BEAUCHAMP","","0","13128","1699","0","14827","18140"
"CITY OF OCEANSIDE MAYOR","PERRY ALVAREZ","","0","484","111","0","595","86085"
"CITY OF OCEANSIDE MAYOR","DAVID JOSEPH TURGEON","","0","514","87","0","601","86085"
"CITY OF OCEANSIDE MAYOR","FERNANDO GARCIA","","0","2687","440","0","3127","86085"
"CITY OF OCEANSIDE MAYOR","ROB HOWARD","","0","7958","881","0","8839","86085"
"CITY OF OCEANSIDE MAYOR","ESTHER C. SANCHEZ","","0","22070","1670","0","23740","86085"
"CITY OF OCEANSIDE MAYOR","FABIO MARCHI","","0","858","148","0","1006","86085"
"CITY OF OCEANSIDE MAYOR","RUBEN MAJOR","","0","5547","723","0","6270","86085"
"CITY OF OCEANSIDE MAYOR","ALVIN L MCGEE","","0","347","67","0","414","86085"
"CITY OF OCEANSIDE MAYOR","JACK FELLER","","0","9940","1684","0","11624","86085"
"CITY OF OCEANSIDE MAYOR","ROCKY JOHN CHAVEZ","","0","6362","1163","0","7525","86085"
"CITY OF OCEANSIDE MAYOR","LOUIS URIDEL","","0","1247","347","0","1594","86085"
"CITY OF OCEANSIDE MAYOR","CHRISTOPHER RODRIGUEZ","","0","12226","2648","0","14874","86085"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","BILL BATCHELOR","","0","1069","203","0","1272","25591"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","DAVID IAN ZERNIK","","0","872","158","0","1030","25591"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","AMBER NEWMAN","","0","1983","184","0","2167","25591"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARI MACKIN","","0","7333","537","0","7870","25591"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","KELLIE DAVIS","","0","1307","140","0","1447","25591"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","RYAN KEIM","","0","7356","1245","0","8601","25591"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MICHELLE GOMEZ","","0","4538","523","0","5061","23386"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","JANE MARSHALL","","0","5037","662","0","5699","23386"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MORGAN MCCRAY","","0","644","106","0","750","23386"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","PETER WEISS","","0","8103","1448","0","9551","23386"
"CITY OF OCEANSIDE CITY CLERK","ZEB NAVARRO","","0","42489","4602","0","47091","86085"
"CITY OF OCEANSIDE CITY CLERK","LAURA RICHARDSON BASSETT","","0","21978","4222","0","26200","86085"
"CITY OF OCEANSIDE TREASURER","VICTOR ROY","","0","57671","7501","0","65172","86085"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","BARRY LEONARD","","0","3716","474","0","4190","8361"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","PHIL FACTOR","","0","2901","225","0","3126","8361"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CHRIS OLPS","","0","1784","240","0","2024","6122"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","FRANK FOURNIER","","0","532","49","0","581","6122"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CAYLIN FRANK","","0","2330","324","0","2654","6122"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","236253","27837","0","264090","664313"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","313989","23990","0","337979","664313"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","162317","22464","0","184781","664313"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","345930","24465","0","370395","664313"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","38716","2797","0","41513","84386"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","24458","1965","0","26423","84386"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","44715","3326","0","48041","92248"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","26089","1956","0","28045","92248"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","40912","2008","0","42920","90808"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","33202","4390","0","37592","90808"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","37331","2144","0","39475","81303"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","28069","4009","0","32078","81303"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","KELVIN BARRIOS","","0","13451","1822","0","15273","49466"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","SEAN ELO-RIVERA","","0","23832","2082","0","25914","49466"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","ALAN GERACI","","0","3004","253","0","3257","10419"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARON JENKINS","","0","4977","703","0","5680","10419"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","ED MUSGROVE","","0","5023","775","0","5798","11669"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","NEIL KRAMER","","0","4047","335","0","4382","11669"
"CITY OF SANTEE MAYOR","STEPHEN HOULAHAN","","0","12436","1300","0","13736","31709"
"CITY OF SANTEE MAYOR","JOHN W. MINTO","","0","13177","2472","0","15649","31709"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 3","LAURA KOVAL","","0","4986","676","0","5662","7804"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","DUSTIN TROTTER","","0","3129","703","0","3832","8459"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","SAMM HURST","","0","3478","340","0","3818","8459"
"CITY OF SOLANA BEACH MAYOR","LESA HEEBNER","","0","5784","441","0","6225","8723"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 1","DAVID A. ZITO","","0","1616","122","0","1738","2343"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 3","JEWEL EDSON","","0","1344","113","0","1457","2100"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","JOE GREEN","","0","4704","852","0","5556","10732"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","LIZ PEREZ","","0","4059","381","0","4440","10732"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","KATIE MELENDEZ","","0","4410","560","0","4970","10002"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","AMANDA RIGBY","","0","3217","648","0","3865","10002"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","STEVE TAYLOR","","0","2999","474","0","3473","9667"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","DAMIAN GUILLIANI","","0","2763","481","0","3244","9667"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","MARY K. HARRIS","","0","365","67","0","432","9667"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","TIM MEHRER","","0","5135","814","0","5949","9667"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","TAMMY BAKER","","0","569","94","0","663","1461"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","BRUCE BURGENER","","0","454","62","0","516","1461"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","DIANE ELIZABETH JOHNSON","","0","638","84","0","722","1461"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","STEPHANI BAXTER","","0","8646","1252","0","9898","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JAMES ""JIM"" LOGE","","0","4662","836","0","5498","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","THOMAS GERALD HARRINGTON","","0","9927","1321","0","11248","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROSS L. PIKE","","0","6543","744","0","7287","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","COLLIN STEPHENS","","0","4369","753","0","5122","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ANNA E. STRAHAN","","0","8538","809","0","9347","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROY MOOSA","","0","9570","1428","0","10998","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","LEE J. DE MEO","","0","6833","1021","0","7854","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JERRY L. KALMAN","","0","4886","552","0","5438","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACQUELINE KAISER","","0","5933","792","0","6725","24228"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACK F. WOOD","","0","7727","1040","0","8767","24228"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DOUGLAS STERLING","","0","4396","839","0","5235","24510"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAN MCMILLAN","","0","14194","1534","0","15728","24510"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VICKIE KNIGHT BUTCHER","","0","4871","480","0","5351","24171"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","LUIS ""LU"" P. TEJEDA","","0","2147","345","0","2492","24171"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JOEL A. SCALZITTI","","0","9886","1580","0","11466","24171"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","TYLER LOGAN MARTIN","","0","642","114","0","756","24171"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JUDY HANSON","","0","3621","346","0","3967","7952"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","DEREK WIBACK","","0","2083","160","0","2243","7952"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","LEE J DE MEO","","0","211","35","0","246","2749"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAVID M. KENNEDY","","0","1891","316","0","2207","2749"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","KRISTIE BRUCE-LANE","","0","3760","324","0","4084","8626"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","ROBERT MAX KEPHART II","","0","2716","142","0","2858","8626"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VOLKER M. HOEHNE","","0","2104","208","0","2312","9538"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","EDMUND K SPRAGUE","","0","4325","436","0","4761","9538"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","MITCHELL ESPINOZA THOMPSON","","0","4905","384","0","5289","17178"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","JERRY MUÑOZ","","0","3537","518","0","4055","17178"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","RYAN KEYES","","0","5003","625","0","5628","17178"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","JOSE A. LOPEZ","","0","7366","787","0","8153","21665"
