Unofficial Election Results
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","6459","290","0","6749","14443"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","4263","389","0","4652","14443"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHARLES ""CHUCK"" PLANTE","","0","2408","248","0","2656","14443"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY K. COBLE","","0","2442","122","0","2564","14443"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","BLANCA BROWN","","0","3670","116","0","3786","11171"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","YAJAIRA PRECIADO","","0","4284","139","0","4423","11171"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHERYL ROBERTSON","","0","5547","186","0","5733","11171"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","APRIL A. LEON","","0","4689","128","0","4817","11171"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","GREG SHIBLEY","","0","4408","187","0","4595","11171"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BARBARA ANN AVALOS","","0","3643","148","0","3791","12562"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROCINA LIZARRAGA","","0","3453","155","0","3608","12562"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","MICHELLE GATES","","0","5344","268","0","5612","12562"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ZACHARY FRANCISCO GOMEZ","","0","2499","136","0","2635","12562"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BRIAN CLAPPER","","0","2133","154","0","2287","12562"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTOPHER SCOTT BLATT","","0","285","16","0","301","3138"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN TREE","","0","1051","43","0","1094","3138"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","PAUL K. SEITZ","","0","603","39","0","642","3138"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JASON KARCHES","","0","589","36","0","625","3138"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ELLEN WILLIAMS","","0","869","22","0","891","3138"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROSEMARIE ROHATGI","","0","1517","67","0","1584","3138"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ANNETTE T ROSS","","0","874","64","0","938","3138"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","DIANNE EL-HAJJ","","0","9157","482","0","9639","22920"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","JEREMY WILEY THOMAS","","0","3019","392","0","3411","22920"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","SARAH J. KIRK","","0","5699","333","0","6032","22920"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","JACOB P. TERENZINI","","0","4056","434","0","4490","22920"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","ELANA LEVENS-CRAIG","","0","13318","734","0","14052","22920"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","HAIDEE THESING","","0","1834","69","0","1903","20971"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","JULIE UNION","","0","7767","196","0","7963","20971"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","DANA KING","","0","8919","193","0","9112","20971"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARRY D. ROSEN","","0","7211","157","0","7368","20971"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ALLAN BALUYOT","","0","1128","73","0","1201","3425"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHERYL QUINONES","","0","1718","80","0","1798","3425"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","67977","2757","0","70734","175986"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","81326","3446","0","84772","175986"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","92439","5976","0","98415","233193"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","97648","4541","0","102189","233193"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","136391","3415","0","139806","259302"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","84075","6304","0","90379","259302"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","KEITH BLACKBURN","","0","6209","357","0","6566","13927"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","BRIAN HIGGINS","","0","511","22","0","533","13927"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","LELA PANAGIDES","","0","5483","120","0","5603","13927"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","TERESA ACOSTA","","0","8207","148","0","8355","15729"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL URBINA","","0","5360","357","0","5717","15729"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","13240","264","0","13504","24939"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","9034","444","0","9478","24939"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","6832","469","0","7301","16196"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","7548","270","0","7818","16196"
"CITY OF CORONADO MAYOR","RICHARD BAILEY","","0","5006","520","0","5526","8001"
"CITY OF CORONADO MAYOR","Kirk Horvath","","0","0","0","0","0","8001"
"CITY OF CORONADO MEMBER, CITY COUNCIL","CASEY TANAKA","","0","4866","332","0","5198","8001"
"CITY OF CORONADO MEMBER, CITY COUNCIL","MIKE DONOVAN","","0","3079","238","0","3317","8001"
"CITY OF CORONADO MEMBER, CITY COUNCIL","JOHN DUNCAN","","0","2394","326","0","2720","8001"
"CITY OF CORONADO MEMBER, CITY COUNCIL","TIM ROHAN","","0","1244","116","0","1360","8001"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","PHIL BLAIR","","0","841","40","0","881","2575"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","BOB GANS","","0","909","32","0","941","2575"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","TRACY MARTINEZ","","0","1178","67","0","1245","2575"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DAVE DRUKER","","0","1092","54","0","1146","2575"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DANIEL J. QUIRK","","0","1057","98","0","1155","2575"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","GLENN WARREN","","0","736","29","0","765","2575"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","STEPHANIE HARPER","","0","900","36","0","936","5198"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MICHELLE METSCHEL","","0","854","82","0","936","5198"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","JUAN CARLOS MERCADO","","0","689","46","0","735","5198"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","LETITIA D. DICKERSON","","0","867","36","0","903","5198"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","HUMBERT CABRERA","","0","606","39","0","645","5198"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MARTIN VAN DINTEREN","","0","341","29","0","370","5198"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE GOBLE","","0","5491","419","0","5910","7699"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","BILLY THIGPEN","","0","461","19","0","480","5344"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL ORTIZ","","0","2066","73","0","2139","5344"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","DUNIA SHABA","","0","889","18","0","907","5344"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","ESTELA DE LOS RIOS","","0","1087","20","0","1107","5344"
"CITY OF ENCINITAS MAYOR","CATHERINE BLAKESPEAR","","0","16637","508","0","17145","31307"
"CITY OF ENCINITAS MAYOR","JULIE THUNDER","","0","11312","825","0","12137","31307"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","TONY KRANZ","","0","4148","145","0","4293","8132"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","ALEX RILEY","","0","2764","182","0","2946","8132"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","SUSAN K. TURNEY","","0","1976","178","0","2154","6763"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","KELLIE HINZE","","0","3682","116","0","3798","6763"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","RICK PAUL","","0","3486","145","0","3631","14014"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","TINA INSCOE","","0","4149","302","0","4451","14014"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","VANESSA VALENZUELA","","0","4243","99","0","4342","14014"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","JOE GARCIA","","0","2763","309","0","3072","9448"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DONALD ""DON"" GREENE","","0","2329","70","0","2399","9448"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DARA CZERWONKA","","0","2186","117","0","2303","9448"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","SUSAN REVELES","","0","690","37","0","727","9448"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","APRIL AUSTIN PUGH","","0","2548","92","0","2640","12755"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE MORASCO","","0","5052","328","0","5380","12755"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDRES YANEZ","","0","3228","68","0","3296","12755"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","JOHN ""JACK"" FISHER","","0","888","97","0","985","2194"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","MARK B. WEST","","0","1002","44","0","1046","2194"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","MATTHEW LEYBA-GONZALEZ","","0","734","28","0","762","1297"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","WILL NIMMO","","0","396","32","0","428","1297"
"CITY OF LA MESA MEMBER, CITY COUNCIL","KRISTINE C. ALESSIO","","0","7758","272","0","8030","23460"
"CITY OF LA MESA MEMBER, CITY COUNCIL","LAURA LOTHIAN","","0","5790","353","0","6143","23460"
"CITY OF LA MESA MEMBER, CITY COUNCIL","MARK PAPENFUSS","","0","1157","34","0","1191","23460"
"CITY OF LA MESA MEMBER, CITY COUNCIL","COLIN PARENT","","0","9106","171","0","9277","23460"
"CITY OF LA MESA MEMBER, CITY COUNCIL","JACK SHU","","0","8969","155","0","9124","23460"
"CITY OF LA MESA MEMBER, CITY COUNCIL","ALLAN DURDEN","","0","2374","60","0","2434","23460"
"CITY OF LEMON GROVE MAYOR","KAMAAL MARTIN","","0","1362","54","0","1416","8254"
"CITY OF LEMON GROVE MAYOR","RACQUEL VASQUEZ","","0","2981","79","0","3060","8254"
"CITY OF LEMON GROVE MAYOR","CHRISTOPHER WILLIAMS","","0","598","29","0","627","8254"
"CITY OF LEMON GROVE MAYOR","JERRY JONES","","0","2401","134","0","2535","8254"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","DAVID ARAMBULA","","0","2612","69","0","2681","8254"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","LIANA LEBARON","","0","2929","106","0","3035","8254"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","GEORGE GASTIL","","0","3115","116","0","3231","8254"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","TERESA ROSIAK","","0","2397","130","0","2527","8254"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","MARCUS BUSH","","0","4133","201","0","4334","12620"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DANIEL PEREZ","","0","948","80","0","1028","12620"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","LORNA DELOS SANTOS","","0","2682","131","0","2813","12620"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","GONZALO JESUS QUINTERO","","0","1367","68","0","1435","12620"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JERRY CANO","","0","1768","101","0","1869","12620"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DITAS DELOSSANTOS YAMANE","","0","2385","143","0","2528","12620"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JOSE RODRIGUEZ","","0","4775","214","0","4989","12620"
"CITY OF NATIONAL CITY CITY CLERK","JAVIER ALVARADO","","0","4915","270","0","5185","12620"
"CITY OF NATIONAL CITY CITY CLERK","LUZ MOLINA","","0","5809","328","0","6137","12620"
"CITY OF NATIONAL CITY TREASURER","R. MITCHEL BEAUCHAMP","","0","9936","525","0","10461","12620"
"CITY OF OCEANSIDE MAYOR","PERRY ALVAREZ","","0","354","20","0","374","60942"
"CITY OF OCEANSIDE MAYOR","DAVID JOSEPH TURGEON","","0","348","27","0","375","60942"
"CITY OF OCEANSIDE MAYOR","FERNANDO GARCIA","","0","1970","108","0","2078","60942"
"CITY OF OCEANSIDE MAYOR","ROB HOWARD","","0","6025","288","0","6313","60942"
"CITY OF OCEANSIDE MAYOR","ESTHER C. SANCHEZ","","0","18082","553","0","18635","60942"
"CITY OF OCEANSIDE MAYOR","FABIO MARCHI","","0","624","48","0","672","60942"
"CITY OF OCEANSIDE MAYOR","RUBEN MAJOR","","0","4045","206","0","4251","60942"
"CITY OF OCEANSIDE MAYOR","ALVIN L MCGEE","","0","245","14","0","259","60942"
"CITY OF OCEANSIDE MAYOR","JACK FELLER","","0","7420","688","0","8108","60942"
"CITY OF OCEANSIDE MAYOR","ROCKY JOHN CHAVEZ","","0","4879","406","0","5285","60942"
"CITY OF OCEANSIDE MAYOR","LOUIS URIDEL","","0","763","104","0","867","60942"
"CITY OF OCEANSIDE MAYOR","CHRISTOPHER RODRIGUEZ","","0","8916","1098","0","10014","60942"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","BILL BATCHELOR","","0","806","70","0","876","18716"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","DAVID IAN ZERNIK","","0","664","51","0","715","18716"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","AMBER NEWMAN","","0","1524","68","0","1592","18716"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARI MACKIN","","0","5983","219","0","6202","18716"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","KELLIE DAVIS","","0","969","43","0","1012","18716"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","RYAN KEIM","","0","5632","575","0","6207","18716"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MICHELLE GOMEZ","","0","3481","127","0","3608","16449"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","JANE MARSHALL","","0","3963","220","0","4183","16449"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MORGAN MCCRAY","","0","469","27","0","496","16449"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","PETER WEISS","","0","6103","567","0","6670","16449"
"CITY OF OCEANSIDE CITY CLERK","ZEB NAVARRO","","0","33287","1542","0","34829","60942"
"CITY OF OCEANSIDE CITY CLERK","LAURA RICHARDSON BASSETT","","0","16283","1629","0","17912","60942"
"CITY OF OCEANSIDE TREASURER","VICTOR ROY","","0","44571","2670","0","47241","60942"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","BARRY LEONARD","","0","3043","213","0","3256","6588"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","PHIL FACTOR","","0","2465","81","0","2546","6588"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CHRIS OLPS","","0","1410","83","0","1493","4405"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","FRANK FOURNIER","","0","427","9","0","436","4405"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CAYLIN FRANK","","0","1776","123","0","1899","4405"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","184172","8804","0","192976","487880"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","249072","6877","0","255949","487880"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","123119","7130","0","130249","487880"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","279165","7119","0","286284","487880"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","33126","829","0","33955","66868"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","20363","629","0","20992","66868"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","35802","906","0","36708","68363"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","20691","496","0","21187","68363"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","35128","828","0","35956","70985"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","25839","2005","0","27844","70985"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","30703","889","0","31592","60861"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","20980","1862","0","22842","60861"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","KELVIN BARRIOS","","0","9798","329","0","10127","33309"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","SEAN ELO-RIVERA","","0","17589","437","0","18026","33309"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","ALAN GERACI","","0","2421","37","0","2458","7401"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARON JENKINS","","0","3849","136","0","3985","7401"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","ED MUSGROVE","","0","3978","197","0","4175","8626"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","NEIL KRAMER","","0","3371","74","0","3445","8626"
"CITY OF SANTEE MAYOR","STEPHEN HOULAHAN","","0","9328","405","0","9733","21508"
"CITY OF SANTEE MAYOR","JOHN W. MINTO","","0","9502","888","0","10390","21508"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 3","LAURA KOVAL","","0","3835","295","0","4130","5565"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","DUSTIN TROTTER","","0","2075","206","0","2281","5561"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","SAMM HURST","","0","2684","107","0","2791","5561"
"CITY OF SOLANA BEACH MAYOR","LESA HEEBNER","","0","4923","90","0","5013","6781"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 1","DAVID A. ZITO","","0","1358","20","0","1378","1817"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 3","JEWEL EDSON","","0","1131","19","0","1150","1587"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","JOE GREEN","","0","3458","211","0","3669","7380"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","LIZ PEREZ","","0","3154","70","0","3224","7380"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","KATIE MELENDEZ","","0","3191","182","0","3373","6676"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","AMANDA RIGBY","","0","2356","226","0","2582","6676"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","STEVE TAYLOR","","0","2298","181","0","2479","6488"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","DAMIAN GUILLIANI","","0","2038","152","0","2190","6488"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","MARY K. HARRIS","","0","270","22","0","292","6488"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","TIM MEHRER","","0","3866","269","0","4135","6488"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","TAMMY BAKER","","0","493","22","0","515","1118"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","BRUCE BURGENER","","0","392","8","0","400","1118"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","DIANE ELIZABETH JOHNSON","","0","565","16","0","581","1118"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","STEPHANI BAXTER","","0","6688","403","0","7091","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JAMES ""JIM"" LOGE","","0","3529","306","0","3835","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","THOMAS GERALD HARRINGTON","","0","7642","403","0","8045","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROSS L. PIKE","","0","5238","250","0","5488","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","COLLIN STEPHENS","","0","3296","233","0","3529","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ANNA E. STRAHAN","","0","6908","244","0","7152","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROY MOOSA","","0","7380","485","0","7865","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","LEE J. DE MEO","","0","5361","346","0","5707","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JERRY L. KALMAN","","0","3968","168","0","4136","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACQUELINE KAISER","","0","4580","227","0","4807","17180"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACK F. WOOD","","0","6116","363","0","6479","17180"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DOUGLAS STERLING","","0","3159","357","0","3516","17257"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAN MCMILLAN","","0","10919","569","0","11488","17257"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VICKIE KNIGHT BUTCHER","","0","3799","148","0","3947","16857"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","LUIS ""LU"" P. TEJEDA","","0","1582","100","0","1682","16857"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JOEL A. SCALZITTI","","0","7352","692","0","8044","16857"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","TYLER LOGAN MARTIN","","0","498","41","0","539","16857"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JUDY HANSON","","0","3105","169","0","3274","6472"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","DEREK WIBACK","","0","1811","81","0","1892","6472"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","LEE J DE MEO","","0","145","17","0","162","1800"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAVID M. KENNEDY","","0","1327","109","0","1436","1800"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","KRISTIE BRUCE-LANE","","0","3008","115","0","3123","6744"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","ROBERT MAX KEPHART II","","0","2304","55","0","2359","6744"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VOLKER M. HOEHNE","","0","1794","54","0","1848","7667"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","EDMUND K SPRAGUE","","0","3774","117","0","3891","7667"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","MITCHELL ESPINOZA THOMPSON","","0","3893","91","0","3984","11948"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","JERRY MUÑOZ","","0","2594","114","0","2708","11948"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","RYAN KEYES","","0","3745","182","0","3927","11948"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","JOSE A. LOPEZ","","0","5636","188","0","5824","15299"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","HECTOR RAUL GASTELUM","","0","4004","146","0","4150","15299"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","PATRICIA MALLEN","","0","1563","47","0","1610","15299"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","MICHAEL MONACO","","0","1564","74","0","1638","15299"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","NADIA KEAN-AYUB","","0","5473","180","0","5653","18277"
