Unofficial Election Results
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","6459","201","0","6660","14169"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","4263","273","0","4536","14169"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHARLES ""CHUCK"" PLANTE","","0","2408","177","0","2585","14169"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY K. COBLE","","0","2442","75","0","2517","14169"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","BLANCA BROWN","","0","3670","88","0","3758","11056"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","YAJAIRA PRECIADO","","0","4284","105","0","4389","11056"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHERYL ROBERTSON","","0","5547","130","0","5677","11056"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","APRIL A. LEON","","0","4689","87","0","4776","11056"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","GREG SHIBLEY","","0","4408","135","0","4543","11056"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BARBARA ANN AVALOS","","0","3643","82","0","3725","12262"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROCINA LIZARRAGA","","0","3453","83","0","3536","12262"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","MICHELLE GATES","","0","5344","149","0","5493","12262"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ZACHARY FRANCISCO GOMEZ","","0","2499","76","0","2575","12262"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BRIAN CLAPPER","","0","2133","82","0","2215","12262"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTOPHER SCOTT BLATT","","0","285","7","0","292","3059"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN TREE","","0","1051","19","0","1070","3059"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","PAUL K. SEITZ","","0","603","15","0","618","3059"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JASON KARCHES","","0","589","13","0","602","3059"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ELLEN WILLIAMS","","0","869","12","0","881","3059"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROSEMARIE ROHATGI","","0","1517","35","0","1552","3059"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ANNETTE T ROSS","","0","874","31","0","905","3059"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","DIANNE EL-HAJJ","","0","9157","401","0","9558","22670"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","JEREMY WILEY THOMAS","","0","3019","327","0","3346","22670"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","SARAH J. KIRK","","0","5699","285","0","5984","22670"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","JACOB P. TERENZINI","","0","4056","369","0","4425","22670"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","ELANA LEVENS-CRAIG","","0","13318","612","0","13930","22670"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","HAIDEE THESING","","0","1834","56","0","1890","20880"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","JULIE UNION","","0","7767","166","0","7933","20880"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","DANA KING","","0","8919","166","0","9085","20880"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARRY D. ROSEN","","0","7211","139","0","7350","20880"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ALLAN BALUYOT","","0","1128","72","0","1200","3422"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHERYL QUINONES","","0","1718","79","0","1797","3422"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","67977","2067","0","70044","174042"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","81326","2533","0","83859","174042"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","92439","4956","0","97395","230958"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","97648","3701","0","101349","230958"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","136391","2878","0","139269","257570"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","84075","5360","0","89435","257570"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","KEITH BLACKBURN","","0","6209","302","0","6511","13845"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","BRIAN HIGGINS","","0","511","18","0","529","13845"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","LELA PANAGIDES","","0","5483","100","0","5583","13845"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","TERESA ACOSTA","","0","8207","100","0","8307","15565"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL URBINA","","0","5360","260","0","5620","15565"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","13240","230","0","13470","24840"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","9034","385","0","9419","24840"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","6832","277","0","7109","15857"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","7548","161","0","7709","15857"
"CITY OF CORONADO MAYOR","RICHARD BAILEY","","0","5006","505","0","5511","7984"
"CITY OF CORONADO MAYOR","Kirk Horvath","","0","0","0","0","0","7984"
"CITY OF CORONADO MEMBER, CITY COUNCIL","CASEY TANAKA","","0","4866","323","0","5189","7984"
"CITY OF CORONADO MEMBER, CITY COUNCIL","MIKE DONOVAN","","0","3079","234","0","3313","7984"
"CITY OF CORONADO MEMBER, CITY COUNCIL","JOHN DUNCAN","","0","2394","315","0","2709","7984"
"CITY OF CORONADO MEMBER, CITY COUNCIL","TIM ROHAN","","0","1244","111","0","1355","7984"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","PHIL BLAIR","","0","841","14","0","855","2469"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","BOB GANS","","0","909","13","0","922","2469"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","TRACY MARTINEZ","","0","1178","21","0","1199","2469"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DAVE DRUKER","","0","1092","17","0","1109","2469"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DANIEL J. QUIRK","","0","1057","27","0","1084","2469"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","GLENN WARREN","","0","736","14","0","750","2469"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","STEPHANIE HARPER","","0","900","23","0","923","5127"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MICHELLE METSCHEL","","0","854","69","0","923","5127"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","JUAN CARLOS MERCADO","","0","689","32","0","721","5127"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","LETITIA D. DICKERSON","","0","867","31","0","898","5127"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","HUMBERT CABRERA","","0","606","28","0","634","5127"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MARTIN VAN DINTEREN","","0","341","24","0","365","5127"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE GOBLE","","0","5491","414","0","5905","7691"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","BILLY THIGPEN","","0","461","18","0","479","5334"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL ORTIZ","","0","2066","70","0","2136","5334"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","DUNIA SHABA","","0","889","16","0","905","5334"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","ESTELA DE LOS RIOS","","0","1087","20","0","1107","5334"
"CITY OF ENCINITAS MAYOR","CATHERINE BLAKESPEAR","","0","16637","430","0","17067","31083"
"CITY OF ENCINITAS MAYOR","JULIE THUNDER","","0","11312","693","0","12005","31083"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","TONY KRANZ","","0","4148","126","0","4274","8075"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","ALEX RILEY","","0","2764","156","0","2920","8075"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","SUSAN K. TURNEY","","0","1976","128","0","2104","6667"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","KELLIE HINZE","","0","3682","78","0","3760","6667"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","RICK PAUL","","0","3486","113","0","3599","13902"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","TINA INSCOE","","0","4149","250","0","4399","13902"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","VANESSA VALENZUELA","","0","4243","89","0","4332","13902"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","JOE GARCIA","","0","2763","186","0","2949","9247"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DONALD ""DON"" GREENE","","0","2329","51","0","2380","9247"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DARA CZERWONKA","","0","2186","80","0","2266","9247"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","SUSAN REVELES","","0","690","32","0","722","9247"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","APRIL AUSTIN PUGH","","0","2548","91","0","2639","12751"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE MORASCO","","0","5052","328","0","5380","12751"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDRES YANEZ","","0","3228","67","0","3295","12751"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","JOHN ""JACK"" FISHER","","0","888","52","0","940","2128"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","MARK B. WEST","","0","1002","28","0","1030","2128"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","MATTHEW LEYBA-GONZALEZ","","0","734","25","0","759","1294"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","WILL NIMMO","","0","396","32","0","428","1294"
"CITY OF LA MESA MEMBER, CITY COUNCIL","KRISTINE C. ALESSIO","","0","7758","268","0","8026","23453"
"CITY OF LA MESA MEMBER, CITY COUNCIL","LAURA LOTHIAN","","0","5790","352","0","6142","23453"
"CITY OF LA MESA MEMBER, CITY COUNCIL","MARK PAPENFUSS","","0","1157","34","0","1191","23453"
"CITY OF LA MESA MEMBER, CITY COUNCIL","COLIN PARENT","","0","9106","169","0","9275","23453"
"CITY OF LA MESA MEMBER, CITY COUNCIL","JACK SHU","","0","8969","154","0","9123","23453"
"CITY OF LA MESA MEMBER, CITY COUNCIL","ALLAN DURDEN","","0","2374","56","0","2430","23453"
"CITY OF LEMON GROVE MAYOR","KAMAAL MARTIN","","0","1362","29","0","1391","8140"
"CITY OF LEMON GROVE MAYOR","RACQUEL VASQUEZ","","0","2981","51","0","3032","8140"
"CITY OF LEMON GROVE MAYOR","CHRISTOPHER WILLIAMS","","0","598","21","0","619","8140"
"CITY OF LEMON GROVE MAYOR","JERRY JONES","","0","2401","90","0","2491","8140"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","DAVID ARAMBULA","","0","2612","46","0","2658","8140"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","LIANA LEBARON","","0","2929","72","0","3001","8140"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","GEORGE GASTIL","","0","3115","78","0","3193","8140"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","TERESA ROSIAK","","0","2397","87","0","2484","8140"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","MARCUS BUSH","","0","4133","114","0","4247","12321"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DANIEL PEREZ","","0","948","42","0","990","12321"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","LORNA DELOS SANTOS","","0","2682","75","0","2757","12321"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","GONZALO JESUS QUINTERO","","0","1367","33","0","1400","12321"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JERRY CANO","","0","1768","60","0","1828","12321"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DITAS DELOSSANTOS YAMANE","","0","2385","80","0","2465","12321"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JOSE RODRIGUEZ","","0","4775","109","0","4884","12321"
"CITY OF NATIONAL CITY CITY CLERK","JAVIER ALVARADO","","0","4915","147","0","5062","12321"
"CITY OF NATIONAL CITY CITY CLERK","LUZ MOLINA","","0","5809","181","0","5990","12321"
"CITY OF NATIONAL CITY TREASURER","R. MITCHEL BEAUCHAMP","","0","9936","294","0","10230","12321"
"CITY OF OCEANSIDE MAYOR","PERRY ALVAREZ","","0","354","16","0","370","60220"
"CITY OF OCEANSIDE MAYOR","DAVID JOSEPH TURGEON","","0","348","20","0","368","60220"
"CITY OF OCEANSIDE MAYOR","FERNANDO GARCIA","","0","1970","84","0","2054","60220"
"CITY OF OCEANSIDE MAYOR","ROB HOWARD","","0","6025","238","0","6263","60220"
"CITY OF OCEANSIDE MAYOR","ESTHER C. SANCHEZ","","0","18082","465","0","18547","60220"
"CITY OF OCEANSIDE MAYOR","FABIO MARCHI","","0","624","37","0","661","60220"
"CITY OF OCEANSIDE MAYOR","RUBEN MAJOR","","0","4045","141","0","4186","60220"
"CITY OF OCEANSIDE MAYOR","ALVIN L MCGEE","","0","245","9","0","254","60220"
"CITY OF OCEANSIDE MAYOR","JACK FELLER","","0","7420","577","0","7997","60220"
"CITY OF OCEANSIDE MAYOR","ROCKY JOHN CHAVEZ","","0","4879","328","0","5207","60220"
"CITY OF OCEANSIDE MAYOR","LOUIS URIDEL","","0","763","81","0","844","60220"
"CITY OF OCEANSIDE MAYOR","CHRISTOPHER RODRIGUEZ","","0","8916","896","0","9812","60220"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","BILL BATCHELOR","","0","806","48","0","854","18420"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","DAVID IAN ZERNIK","","0","664","38","0","702","18420"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","AMBER NEWMAN","","0","1524","51","0","1575","18420"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARI MACKIN","","0","5983","161","0","6144","18420"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","KELLIE DAVIS","","0","969","26","0","995","18420"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","RYAN KEIM","","0","5632","452","0","6084","18420"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MICHELLE GOMEZ","","0","3481","121","0","3602","16393"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","JANE MARSHALL","","0","3963","202","0","4165","16393"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MORGAN MCCRAY","","0","469","27","0","496","16393"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","PETER WEISS","","0","6103","537","0","6640","16393"
"CITY OF OCEANSIDE CITY CLERK","ZEB NAVARRO","","0","33287","1258","0","34545","60220"
"CITY OF OCEANSIDE CITY CLERK","LAURA RICHARDSON BASSETT","","0","16283","1321","0","17604","60220"
"CITY OF OCEANSIDE TREASURER","VICTOR ROY","","0","44571","2187","0","46758","60220"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","BARRY LEONARD","","0","3043","120","0","3163","6434"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","PHIL FACTOR","","0","2465","36","0","2501","6434"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CHRIS OLPS","","0","1410","35","0","1445","4289"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","FRANK FOURNIER","","0","427","6","0","433","4289"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CAYLIN FRANK","","0","1776","70","0","1846","4289"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","184172","7485","0","191657","484961"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","249072","5757","0","254829","484961"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","123119","6030","0","129149","484961"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","279165","6002","0","285167","484961"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","33126","688","0","33814","66526"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","20363","538","0","20901","66526"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","35802","831","0","36633","68188"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","20691","441","0","21132","68188"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","35128","703","0","35831","70604"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","25839","1800","0","27639","70604"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","30703","781","0","31484","60473"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","20980","1645","0","22625","60473"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","KELVIN BARRIOS","","0","9798","274","0","10072","33107"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","SEAN ELO-RIVERA","","0","17589","342","0","17931","33107"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","ALAN GERACI","","0","2421","36","0","2457","7394"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARON JENKINS","","0","3849","133","0","3982","7394"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","ED MUSGROVE","","0","3978","148","0","4126","8548"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","NEIL KRAMER","","0","3371","53","0","3424","8548"
"CITY OF SANTEE MAYOR","STEPHEN HOULAHAN","","0","9328","352","0","9680","21307"
"CITY OF SANTEE MAYOR","JOHN W. MINTO","","0","9502","764","0","10266","21307"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 3","LAURA KOVAL","","0","3835","294","0","4129","5563"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","DUSTIN TROTTER","","0","2075","205","0","2280","5558"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","SAMM HURST","","0","2684","106","0","2790","5558"
"CITY OF SOLANA BEACH MAYOR","LESA HEEBNER","","0","4923","89","0","5012","6777"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 1","DAVID A. ZITO","","0","1358","20","0","1378","1817"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 3","JEWEL EDSON","","0","1131","18","0","1149","1585"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","JOE GREEN","","0","3458","211","0","3669","7380"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","LIZ PEREZ","","0","3154","70","0","3224","7380"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","KATIE MELENDEZ","","0","3191","181","0","3372","6674"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","AMANDA RIGBY","","0","2356","226","0","2582","6674"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","STEVE TAYLOR","","0","2298","181","0","2479","6488"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","DAMIAN GUILLIANI","","0","2038","152","0","2190","6488"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","MARY K. HARRIS","","0","270","22","0","292","6488"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","TIM MEHRER","","0","3866","269","0","4135","6488"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","TAMMY BAKER","","0","493","22","0","515","1118"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","BRUCE BURGENER","","0","392","8","0","400","1118"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","DIANE ELIZABETH JOHNSON","","0","565","16","0","581","1118"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","STEPHANI BAXTER","","0","6688","352","0","7040","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JAMES ""JIM"" LOGE","","0","3529","261","0","3790","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","THOMAS GERALD HARRINGTON","","0","7642","349","0","7991","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROSS L. PIKE","","0","5238","221","0","5459","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","COLLIN STEPHENS","","0","3296","195","0","3491","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ANNA E. STRAHAN","","0","6908","216","0","7124","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROY MOOSA","","0","7380","418","0","7798","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","LEE J. DE MEO","","0","5361","305","0","5666","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JERRY L. KALMAN","","0","3968","140","0","4108","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACQUELINE KAISER","","0","4580","204","0","4784","17069"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACK F. WOOD","","0","6116","319","0","6435","17069"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DOUGLAS STERLING","","0","3159","269","0","3428","16983"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAN MCMILLAN","","0","10919","429","0","11348","16983"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VICKIE KNIGHT BUTCHER","","0","3799","125","0","3924","16710"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","LUIS ""LU"" P. TEJEDA","","0","1582","90","0","1672","16710"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JOEL A. SCALZITTI","","0","7352","605","0","7957","16710"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","TYLER LOGAN MARTIN","","0","498","35","0","533","16710"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JUDY HANSON","","0","3105","156","0","3261","6444"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","DEREK WIBACK","","0","1811","79","0","1890","6444"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","LEE J DE MEO","","0","145","13","0","158","1768"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAVID M. KENNEDY","","0","1327","86","0","1413","1768"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","KRISTIE BRUCE-LANE","","0","3008","68","0","3076","6666"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","ROBERT MAX KEPHART II","","0","2304","38","0","2342","6666"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VOLKER M. HOEHNE","","0","1794","40","0","1834","7623"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","EDMUND K SPRAGUE","","0","3774","98","0","3872","7623"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","MITCHELL ESPINOZA THOMPSON","","0","3893","66","0","3959","11793"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","JERRY MUÑOZ","","0","2594","70","0","2664","11793"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","RYAN KEYES","","0","3745","119","0","3864","11793"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","JOSE A. LOPEZ","","0","5636","146","0","5782","15150"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","HECTOR RAUL GASTELUM","","0","4004","105","0","4109","15150"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","PATRICIA MALLEN","","0","1563","32","0","1595","15150"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","MICHAEL MONACO","","0","1564","56","0","1620","15150"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","NADIA KEAN-AYUB","","0","5473","126","0","5599","18109"
