Unofficial Election Results
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","6459","506","0","6965","15081"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","4263","630","0","4893","15081"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHARLES ""CHUCK"" PLANTE","","0","2408","406","0","2814","15081"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY K. COBLE","","0","2442","198","0","2640","15081"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","BLANCA BROWN","","0","3670","246","0","3916","11657"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","YAJAIRA PRECIADO","","0","4284","303","0","4587","11657"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHERYL ROBERTSON","","0","5547","423","0","5970","11657"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","APRIL A. LEON","","0","4689","303","0","4992","11657"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","GREG SHIBLEY","","0","4408","399","0","4807","11657"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BARBARA ANN AVALOS","","0","3643","158","0","3801","12618"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROCINA LIZARRAGA","","0","3453","175","0","3628","12618"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","MICHELLE GATES","","0","5344","288","0","5632","12618"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ZACHARY FRANCISCO GOMEZ","","0","2499","156","0","2655","12618"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BRIAN CLAPPER","","0","2133","163","0","2296","12618"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTOPHER SCOTT BLATT","","0","285","21","0","306","3195"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN TREE","","0","1051","59","0","1110","3195"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","PAUL K. SEITZ","","0","603","57","0","660","3195"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JASON KARCHES","","0","589","46","0","635","3195"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ELLEN WILLIAMS","","0","869","37","0","906","3195"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROSEMARIE ROHATGI","","0","1517","93","0","1610","3195"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ANNETTE T ROSS","","0","874","78","0","952","3195"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","DIANNE EL-HAJJ","","0","9157","665","0","9822","23483"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","JEREMY WILEY THOMAS","","0","3019","531","0","3550","23483"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","SARAH J. KIRK","","0","5699","450","0","6149","23483"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","JACOB P. TERENZINI","","0","4056","586","0","4642","23483"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","ELANA LEVENS-CRAIG","","0","13318","1010","0","14328","23483"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","HAIDEE THESING","","0","1834","194","0","2028","21944"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","JULIE UNION","","0","7767","479","0","8246","21944"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","DANA KING","","0","8919","504","0","9423","21944"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARRY D. ROSEN","","0","7211","382","0","7593","21944"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ALLAN BALUYOT","","0","1128","91","0","1219","3477"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHERYL QUINONES","","0","1718","108","0","1826","3477"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","67977","4845","0","72822","182161"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","81326","6315","0","87641","182161"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","92439","12894","0","105333","248487"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","97648","10361","0","108009","248487"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","136391","7138","0","143529","270932"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","84075","12220","0","96295","270932"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","KEITH BLACKBURN","","0","6209","625","0","6834","14356"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","BRIAN HIGGINS","","0","511","41","0","552","14356"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","LELA PANAGIDES","","0","5483","222","0","5705","14356"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","TERESA ACOSTA","","0","8207","522","0","8729","16835"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL URBINA","","0","5360","928","0","6288","16835"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","13240","575","0","13815","25823"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","9034","918","0","9952","25823"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","6832","591","0","7423","16427"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","7548","358","0","7906","16427"
"CITY OF CORONADO MAYOR","RICHARD BAILEY","","0","5006","843","0","5849","8439"
"CITY OF CORONADO MAYOR","Kirk Horvath","","0","0","0","0","0","8439"
"CITY OF CORONADO MEMBER, CITY COUNCIL","CASEY TANAKA","","0","4866","586","0","5452","8439"
"CITY OF CORONADO MEMBER, CITY COUNCIL","MIKE DONOVAN","","0","3079","356","0","3435","8439"
"CITY OF CORONADO MEMBER, CITY COUNCIL","JOHN DUNCAN","","0","2394","513","0","2907","8439"
"CITY OF CORONADO MEMBER, CITY COUNCIL","TIM ROHAN","","0","1244","183","0","1427","8439"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","PHIL BLAIR","","0","841","63","0","904","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","BOB GANS","","0","909","47","0","956","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","TRACY MARTINEZ","","0","1178","107","0","1285","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DAVE DRUKER","","0","1092","92","0","1184","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DANIEL J. QUIRK","","0","1057","143","0","1200","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","GLENN WARREN","","0","736","43","0","779","2671"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","STEPHANIE HARPER","","0","900","49","0","949","5331"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MICHELLE METSCHEL","","0","854","112","0","966","5331"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","JUAN CARLOS MERCADO","","0","689","60","0","749","5331"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","LETITIA D. DICKERSON","","0","867","52","0","919","5331"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","HUMBERT CABRERA","","0","606","52","0","658","5331"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MARTIN VAN DINTEREN","","0","341","39","0","380","5331"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE GOBLE","","0","5491","943","0","6434","8410"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","BILLY THIGPEN","","0","461","42","0","503","5513"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL ORTIZ","","0","2066","144","0","2210","5513"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","DUNIA SHABA","","0","889","40","0","929","5513"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","ESTELA DE LOS RIOS","","0","1087","39","0","1126","5513"
"CITY OF ENCINITAS MAYOR","CATHERINE BLAKESPEAR","","0","16637","1098","0","17735","33142"
"CITY OF ENCINITAS MAYOR","JULIE THUNDER","","0","11312","1882","0","13194","33142"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","TONY KRANZ","","0","4148","285","0","4433","8585"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","ALEX RILEY","","0","2764","397","0","3161","8585"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","SUSAN K. TURNEY","","0","1976","268","0","2244","6980"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","KELLIE HINZE","","0","3682","199","0","3881","6980"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","RICK PAUL","","0","3486","313","0","3799","14773"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","TINA INSCOE","","0","4149","658","0","4807","14773"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","VANESSA VALENZUELA","","0","4243","236","0","4479","14773"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","JOE GARCIA","","0","2763","389","0","3152","9619"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DONALD ""DON"" GREENE","","0","2329","100","0","2429","9619"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DARA CZERWONKA","","0","2186","150","0","2336","9619"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","SUSAN REVELES","","0","690","50","0","740","9619"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","APRIL AUSTIN PUGH","","0","2548","207","0","2755","13423"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE MORASCO","","0","5052","688","0","5740","13423"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDRES YANEZ","","0","3228","167","0","3395","13423"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","JOHN ""JACK"" FISHER","","0","888","103","0","991","2205"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","MARK B. WEST","","0","1002","47","0","1049","2205"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","MATTHEW LEYBA-GONZALEZ","","0","734","55","0","789","1346"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","WILL NIMMO","","0","396","51","0","447","1346"
"CITY OF LA MESA MEMBER, CITY COUNCIL","KRISTINE C. ALESSIO","","0","7758","932","0","8690","25496"
"CITY OF LA MESA MEMBER, CITY COUNCIL","LAURA LOTHIAN","","0","5790","1134","0","6924","25496"
"CITY OF LA MESA MEMBER, CITY COUNCIL","MARK PAPENFUSS","","0","1157","160","0","1317","25496"
"CITY OF LA MESA MEMBER, CITY COUNCIL","COLIN PARENT","","0","9106","621","0","9727","25496"
"CITY OF LA MESA MEMBER, CITY COUNCIL","JACK SHU","","0","8969","614","0","9583","25496"
"CITY OF LA MESA MEMBER, CITY COUNCIL","ALLAN DURDEN","","0","2374","251","0","2625","25496"
"CITY OF LEMON GROVE MAYOR","KAMAAL MARTIN","","0","1362","97","0","1459","8520"
"CITY OF LEMON GROVE MAYOR","RACQUEL VASQUEZ","","0","2981","147","0","3128","8520"
"CITY OF LEMON GROVE MAYOR","CHRISTOPHER WILLIAMS","","0","598","54","0","652","8520"
"CITY OF LEMON GROVE MAYOR","JERRY JONES","","0","2401","240","0","2641","8520"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","DAVID ARAMBULA","","0","2612","139","0","2751","8520"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","LIANA LEBARON","","0","2929","182","0","3111","8520"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","GEORGE GASTIL","","0","3115","202","0","3317","8520"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","TERESA ROSIAK","","0","2397","233","0","2630","8520"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","MARCUS BUSH","","0","4133","241","0","4374","12785"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DANIEL PEREZ","","0","948","95","0","1043","12785"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","LORNA DELOS SANTOS","","0","2682","169","0","2851","12785"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","GONZALO JESUS QUINTERO","","0","1367","92","0","1459","12785"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JERRY CANO","","0","1768","121","0","1889","12785"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DITAS DELOSSANTOS YAMANE","","0","2385","165","0","2550","12785"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JOSE RODRIGUEZ","","0","4775","265","0","5040","12785"
"CITY OF NATIONAL CITY CITY CLERK","JAVIER ALVARADO","","0","4915","336","0","5251","12785"
"CITY OF NATIONAL CITY CITY CLERK","LUZ MOLINA","","0","5809","404","0","6213","12785"
"CITY OF NATIONAL CITY TREASURER","R. MITCHEL BEAUCHAMP","","0","9936","646","0","10582","12785"
"CITY OF OCEANSIDE MAYOR","PERRY ALVAREZ","","0","354","55","0","409","64010"
"CITY OF OCEANSIDE MAYOR","DAVID JOSEPH TURGEON","","0","348","50","0","398","64010"
"CITY OF OCEANSIDE MAYOR","FERNANDO GARCIA","","0","1970","246","0","2216","64010"
"CITY OF OCEANSIDE MAYOR","ROB HOWARD","","0","6025","547","0","6572","64010"
"CITY OF OCEANSIDE MAYOR","ESTHER C. SANCHEZ","","0","18082","1016","0","19098","64010"
"CITY OF OCEANSIDE MAYOR","FABIO MARCHI","","0","624","97","0","721","64010"
"CITY OF OCEANSIDE MAYOR","RUBEN MAJOR","","0","4045","424","0","4469","64010"
"CITY OF OCEANSIDE MAYOR","ALVIN L MCGEE","","0","245","34","0","279","64010"
"CITY OF OCEANSIDE MAYOR","JACK FELLER","","0","7420","1171","0","8591","64010"
"CITY OF OCEANSIDE MAYOR","ROCKY JOHN CHAVEZ","","0","4879","733","0","5612","64010"
"CITY OF OCEANSIDE MAYOR","LOUIS URIDEL","","0","763","191","0","954","64010"
"CITY OF OCEANSIDE MAYOR","CHRISTOPHER RODRIGUEZ","","0","8916","1806","0","10722","64010"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","BILL BATCHELOR","","0","806","109","0","915","19281"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","DAVID IAN ZERNIK","","0","664","78","0","742","19281"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","AMBER NEWMAN","","0","1524","101","0","1625","19281"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARI MACKIN","","0","5983","299","0","6282","19281"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","KELLIE DAVIS","","0","969","70","0","1039","19281"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","RYAN KEIM","","0","5632","833","0","6465","19281"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MICHELLE GOMEZ","","0","3481","380","0","3861","17673"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","JANE MARSHALL","","0","3963","489","0","4452","17673"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MORGAN MCCRAY","","0","469","74","0","543","17673"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","PETER WEISS","","0","6103","1089","0","7192","17673"
"CITY OF OCEANSIDE CITY CLERK","ZEB NAVARRO","","0","33287","2859","0","36146","64010"
"CITY OF OCEANSIDE CITY CLERK","LAURA RICHARDSON BASSETT","","0","16283","2810","0","19093","64010"
"CITY OF OCEANSIDE TREASURER","VICTOR ROY","","0","44571","4792","0","49363","64010"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","BARRY LEONARD","","0","3043","473","0","3516","7056"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","PHIL FACTOR","","0","2465","224","0","2689","7056"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CHRIS OLPS","","0","1410","240","0","1650","4873"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","FRANK FOURNIER","","0","427","49","0","476","4873"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CAYLIN FRANK","","0","1776","324","0","2100","4873"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","184172","20299","0","204471","513036"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","249072","16728","0","265800","513036"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","123119","16339","0","139458","513036"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","279165","16979","0","296144","513036"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","33126","2438","0","35564","70455"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","20363","1690","0","22053","70455"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","35802","3243","0","39045","73556"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","20691","1893","0","22584","73556"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","35128","1877","0","37005","74721"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","25839","4112","0","29951","74721"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","30703","1344","0","32047","62406"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","20980","2717","0","23697","62406"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","KELVIN BARRIOS","","0","9798","1176","0","10974","35563"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","SEAN ELO-RIVERA","","0","17589","1347","0","18936","35563"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","ALAN GERACI","","0","2421","180","0","2601","8069"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARON JENKINS","","0","3849","559","0","4408","8069"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","ED MUSGROVE","","0","3978","532","0","4510","9168"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","NEIL KRAMER","","0","3371","208","0","3579","9168"
"CITY OF SANTEE MAYOR","STEPHEN HOULAHAN","","0","9328","587","0","9915","22065"
"CITY OF SANTEE MAYOR","JOHN W. MINTO","","0","9502","1217","0","10719","22065"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 3","LAURA KOVAL","","0","3835","306","0","4141","5580"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","DUSTIN TROTTER","","0","2075","351","0","2426","5794"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","SAMM HURST","","0","2684","176","0","2860","5794"
"CITY OF SOLANA BEACH MAYOR","LESA HEEBNER","","0","4923","436","0","5359","7360"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 1","DAVID A. ZITO","","0","1358","122","0","1480","1971"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 3","JEWEL EDSON","","0","1131","112","0","1243","1738"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","JOE GREEN","","0","3458","697","0","4155","8106"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","LIZ PEREZ","","0","3154","255","0","3409","8106"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","KATIE MELENDEZ","","0","3191","315","0","3506","7112"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","AMANDA RIGBY","","0","2356","451","0","2807","7112"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","STEVE TAYLOR","","0","2298","373","0","2671","7183"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","DAMIAN GUILLIANI","","0","2038","398","0","2436","7183"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","MARY K. HARRIS","","0","270","53","0","323","7183"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","TIM MEHRER","","0","3866","650","0","4516","7183"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","TAMMY BAKER","","0","493","94","0","587","1278"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","BRUCE BURGENER","","0","392","59","0","451","1278"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","DIANE ELIZABETH JOHNSON","","0","565","81","0","646","1278"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","STEPHANI BAXTER","","0","6688","1239","0","7927","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JAMES ""JIM"" LOGE","","0","3529","830","0","4359","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","THOMAS GERALD HARRINGTON","","0","7642","1302","0","8944","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROSS L. PIKE","","0","5238","734","0","5972","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","COLLIN STEPHENS","","0","3296","739","0","4035","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ANNA E. STRAHAN","","0","6908","797","0","7705","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROY MOOSA","","0","7380","1412","0","8792","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","LEE J. DE MEO","","0","5361","1011","0","6372","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JERRY L. KALMAN","","0","3968","540","0","4508","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACQUELINE KAISER","","0","4580","781","0","5361","19225"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACK F. WOOD","","0","6116","1036","0","7152","19225"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DOUGLAS STERLING","","0","3159","469","0","3628","17670"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAN MCMILLAN","","0","10919","789","0","11708","17670"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VICKIE KNIGHT BUTCHER","","0","3799","307","0","4106","17774"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","LUIS ""LU"" P. TEJEDA","","0","1582","215","0","1797","17774"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JOEL A. SCALZITTI","","0","7352","1107","0","8459","17774"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","TYLER LOGAN MARTIN","","0","498","77","0","575","17774"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JUDY HANSON","","0","3105","335","0","3440","6827"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","DEREK WIBACK","","0","1811","158","0","1969","6827"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","LEE J DE MEO","","0","145","34","0","179","2037"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAVID M. KENNEDY","","0","1327","310","0","1637","2037"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","KRISTIE BRUCE-LANE","","0","3008","301","0","3309","7081"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","ROBERT MAX KEPHART II","","0","2304","128","0","2432","7081"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VOLKER M. HOEHNE","","0","1794","206","0","2000","8321"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","EDMUND K SPRAGUE","","0","3774","436","0","4210","8321"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","MITCHELL ESPINOZA THOMPSON","","0","3893","153","0","4046","12219"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","JERRY MUÑOZ","","0","2594","171","0","2765","12219"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","RYAN KEYES","","0","3745","292","0","4037","12219"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","JOSE A. LOPEZ","","0","5636","343","0","5979","15757"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","HECTOR RAUL GASTELUM","","0","4004","243","0","4247","15757"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","PATRICIA MALLEN","","0","1563","91","0","1654","15757"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","MICHAEL MONACO","","0","1564","149","0","1713","15757"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","NADIA KEAN-AYUB","","0","5473","400","0","5873","19470"
