Unofficial Election Night Final </br> (Outstanding Ballots to be Processed: 370,000)
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GINNY WHITT BELL","","0","2784","554","0","3338","16718"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","6459","1129","0","7588","16718"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","4263","1187","0","5450","16718"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHARLES ""CHUCK"" PLANTE","","0","2408","783","0","3191","16718"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY K. COBLE","","0","2442","415","0","2857","16718"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","BLANCA BROWN","","0","3670","515","0","4185","12626"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","YAJAIRA PRECIADO","","0","4284","709","0","4993","12626"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHERYL ROBERTSON","","0","5547","852","0","6399","12626"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","APRIL A. LEON","","0","4689","657","0","5346","12626"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","GREG SHIBLEY","","0","4408","821","0","5229","12626"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BARBARA ANN AVALOS","","0","3643","506","0","4149","13992"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROCINA LIZARRAGA","","0","3453","492","0","3945","13992"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","MICHELLE GATES","","0","5344","802","0","6146","13992"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ZACHARY FRANCISCO GOMEZ","","0","2499","500","0","2999","13992"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BRIAN CLAPPER","","0","2133","384","0","2517","13992"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTOPHER SCOTT BLATT","","0","285","53","0","338","3420"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN TREE","","0","1051","114","0","1165","3420"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","PAUL K. SEITZ","","0","603","117","0","720","3420"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JASON KARCHES","","0","589","95","0","684","3420"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ELLEN WILLIAMS","","0","869","84","0","953","3420"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROSEMARIE ROHATGI","","0","1517","195","0","1712","3420"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ANNETTE T ROSS","","0","874","157","0","1031","3420"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","DIANNE EL-HAJJ","","0","9157","1392","0","10549","25811"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","JEREMY WILEY THOMAS","","0","3019","1087","0","4106","25811"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","SARAH J. KIRK","","0","5699","970","0","6669","25811"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","JACOB P. TERENZINI","","0","4056","1199","0","5255","25811"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","ELANA LEVENS-CRAIG","","0","13318","2132","0","15450","25811"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","HAIDEE THESING","","0","1834","240","0","2074","22290"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","JULIE UNION","","0","7767","580","0","8347","22290"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","DANA KING","","0","8919","595","0","9514","22290"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARRY D. ROSEN","","0","7211","468","0","7679","22290"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ALLAN BALUYOT","","0","1128","255","0","1383","3946"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHERYL QUINONES","","0","1718","342","0","2060","3946"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","67977","10360","0","78337","198067"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","81326","14392","0","95718","198067"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","92439","18734","0","111173","261076"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","97648","14770","0","112418","261076"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","136391","9814","0","146205","278204"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","84075","15399","0","99474","278204"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","KEITH BLACKBURN","","0","6209","1138","0","7347","15220"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","BRIAN HIGGINS","","0","511","93","0","604","15220"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","LELA PANAGIDES","","0","5483","415","0","5898","15220"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","TERESA ACOSTA","","0","8207","555","0","8762","16926"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL URBINA","","0","5360","972","0","6332","16926"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","13240","1350","0","14590","27741"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","9034","1800","0","10834","27741"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","6832","1470","0","8302","18369"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","7548","1223","0","8771","18369"
"CITY OF CORONADO MAYOR","RICHARD BAILEY","","0","5006","874","0","5880","8476"
"CITY OF CORONADO MAYOR","Kirk Horvath","","0","0","0","0","0","8476"
"CITY OF CORONADO MEMBER, CITY COUNCIL","CASEY TANAKA","","0","4866","601","0","5467","8476"
"CITY OF CORONADO MEMBER, CITY COUNCIL","MIKE DONOVAN","","0","3079","367","0","3446","8476"
"CITY OF CORONADO MEMBER, CITY COUNCIL","JOHN DUNCAN","","0","2394","530","0","2924","8476"
"CITY OF CORONADO MEMBER, CITY COUNCIL","TIM ROHAN","","0","1244","193","0","1437","8476"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","PHIL BLAIR","","0","841","63","0","904","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","BOB GANS","","0","909","47","0","956","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","TRACY MARTINEZ","","0","1178","107","0","1285","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DAVE DRUKER","","0","1092","92","0","1184","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DANIEL J. QUIRK","","0","1057","143","0","1200","2671"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","GLENN WARREN","","0","736","43","0","779","2671"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","STEPHANIE HARPER","","0","900","117","0","1017","5828"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MICHELLE METSCHEL","","0","854","207","0","1061","5828"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","JUAN CARLOS MERCADO","","0","689","143","0","832","5828"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","LETITIA D. DICKERSON","","0","867","129","0","996","5828"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","HUMBERT CABRERA","","0","606","100","0","706","5828"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MARTIN VAN DINTEREN","","0","341","75","0","416","5828"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE GOBLE","","0","5491","1089","0","6580","8615"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","BILLY THIGPEN","","0","461","94","0","555","5997"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL ORTIZ","","0","2066","321","0","2387","5997"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","DUNIA SHABA","","0","889","109","0","998","5997"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","ESTELA DE LOS RIOS","","0","1087","124","0","1211","5997"
"CITY OF ENCINITAS MAYOR","CATHERINE BLAKESPEAR","","0","16637","1260","0","17897","33575"
"CITY OF ENCINITAS MAYOR","JULIE THUNDER","","0","11312","2102","0","13414","33575"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","TONY KRANZ","","0","4148","309","0","4457","8671"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","ALEX RILEY","","0","2764","442","0","3206","8671"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","SUSAN K. TURNEY","","0","1976","381","0","2357","7289"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","KELLIE HINZE","","0","3682","312","0","3994","7289"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","RICK PAUL","","0","3486","471","0","3957","15492"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","TINA INSCOE","","0","4149","907","0","5056","15492"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","VANESSA VALENZUELA","","0","4243","455","0","4698","15492"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","JOE GARCIA","","0","2763","798","0","3561","10552"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DONALD ""DON"" GREENE","","0","2329","246","0","2575","10552"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DARA CZERWONKA","","0","2186","311","0","2497","10552"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","SUSAN REVELES","","0","690","133","0","823","10552"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","APRIL AUSTIN PUGH","","0","2548","372","0","2920","14260"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE MORASCO","","0","5052","1011","0","6063","14260"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDRES YANEZ","","0","3228","371","0","3599","14260"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","JOHN ""JACK"" FISHER","","0","888","250","0","1138","2447"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","MARK B. WEST","","0","1002","121","0","1123","2447"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","MATTHEW LEYBA-GONZALEZ","","0","734","183","0","917","1560"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","WILL NIMMO","","0","396","111","0","507","1560"
"CITY OF LA MESA MEMBER, CITY COUNCIL","KRISTINE C. ALESSIO","","0","7758","1101","0","8859","25990"
"CITY OF LA MESA MEMBER, CITY COUNCIL","LAURA LOTHIAN","","0","5790","1330","0","7120","25990"
"CITY OF LA MESA MEMBER, CITY COUNCIL","MARK PAPENFUSS","","0","1157","207","0","1364","25990"
"CITY OF LA MESA MEMBER, CITY COUNCIL","COLIN PARENT","","0","9106","717","0","9823","25990"
"CITY OF LA MESA MEMBER, CITY COUNCIL","JACK SHU","","0","8969","699","0","9668","25990"
"CITY OF LA MESA MEMBER, CITY COUNCIL","ALLAN DURDEN","","0","2374","313","0","2687","25990"
"CITY OF LEMON GROVE MAYOR","KAMAAL MARTIN","","0","1362","247","0","1609","9391"
"CITY OF LEMON GROVE MAYOR","RACQUEL VASQUEZ","","0","2981","444","0","3425","9391"
"CITY OF LEMON GROVE MAYOR","CHRISTOPHER WILLIAMS","","0","598","155","0","753","9391"
"CITY OF LEMON GROVE MAYOR","JERRY JONES","","0","2401","485","0","2886","9391"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","DAVID ARAMBULA","","0","2612","384","0","2996","9391"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","LIANA LEBARON","","0","2929","460","0","3389","9391"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","GEORGE GASTIL","","0","3115","447","0","3562","9391"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","TERESA ROSIAK","","0","2397","525","0","2922","9391"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","MARCUS BUSH","","0","4133","613","0","4746","14097"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DANIEL PEREZ","","0","948","222","0","1170","14097"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","LORNA DELOS SANTOS","","0","2682","476","0","3158","14097"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","GONZALO JESUS QUINTERO","","0","1367","230","0","1597","14097"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JERRY CANO","","0","1768","282","0","2050","14097"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DITAS DELOSSANTOS YAMANE","","0","2385","368","0","2753","14097"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JOSE RODRIGUEZ","","0","4775","759","0","5534","14097"
"CITY OF NATIONAL CITY CITY CLERK","JAVIER ALVARADO","","0","4915","873","0","5788","14097"
"CITY OF NATIONAL CITY CITY CLERK","LUZ MOLINA","","0","5809","1029","0","6838","14097"
"CITY OF NATIONAL CITY TREASURER","R. MITCHEL BEAUCHAMP","","0","9936","1698","0","11634","14097"
"CITY OF OCEANSIDE MAYOR","PERRY ALVAREZ","","0","354","111","0","465","67947"
"CITY OF OCEANSIDE MAYOR","DAVID JOSEPH TURGEON","","0","348","87","0","435","67947"
"CITY OF OCEANSIDE MAYOR","FERNANDO GARCIA","","0","1970","440","0","2410","67947"
"CITY OF OCEANSIDE MAYOR","ROB HOWARD","","0","6025","881","0","6906","67947"
"CITY OF OCEANSIDE MAYOR","ESTHER C. SANCHEZ","","0","18082","1670","0","19752","67947"
"CITY OF OCEANSIDE MAYOR","FABIO MARCHI","","0","624","148","0","772","67947"
"CITY OF OCEANSIDE MAYOR","RUBEN MAJOR","","0","4045","722","0","4767","67947"
"CITY OF OCEANSIDE MAYOR","ALVIN L MCGEE","","0","245","67","0","312","67947"
"CITY OF OCEANSIDE MAYOR","JACK FELLER","","0","7420","1684","0","9104","67947"
"CITY OF OCEANSIDE MAYOR","ROCKY JOHN CHAVEZ","","0","4879","1163","0","6042","67947"
"CITY OF OCEANSIDE MAYOR","LOUIS URIDEL","","0","763","347","0","1110","67947"
"CITY OF OCEANSIDE MAYOR","CHRISTOPHER RODRIGUEZ","","0","8916","2648","0","11564","67947"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","BILL BATCHELOR","","0","806","203","0","1009","20458"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","DAVID IAN ZERNIK","","0","664","158","0","822","20458"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","AMBER NEWMAN","","0","1524","184","0","1708","20458"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARI MACKIN","","0","5983","536","0","6519","20458"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","KELLIE DAVIS","","0","969","140","0","1109","20458"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","RYAN KEIM","","0","5632","1245","0","6877","20458"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MICHELLE GOMEZ","","0","3481","523","0","4004","18496"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","JANE MARSHALL","","0","3963","662","0","4625","18496"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MORGAN MCCRAY","","0","469","106","0","575","18496"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","PETER WEISS","","0","6103","1448","0","7551","18496"
"CITY OF OCEANSIDE CITY CLERK","ZEB NAVARRO","","0","33287","4601","0","37888","67947"
"CITY OF OCEANSIDE CITY CLERK","LAURA RICHARDSON BASSETT","","0","16283","4222","0","20505","67947"
"CITY OF OCEANSIDE TREASURER","VICTOR ROY","","0","44571","7500","0","52071","67947"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","BARRY LEONARD","","0","3043","474","0","3517","7059"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","PHIL FACTOR","","0","2465","225","0","2690","7059"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CHRIS OLPS","","0","1410","240","0","1650","4877"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","FRANK FOURNIER","","0","427","49","0","476","4877"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CAYLIN FRANK","","0","1776","324","0","2100","4877"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","184172","27834","0","212006","530279"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","249072","23987","0","273059","530279"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","123119","22462","0","145581","530279"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","279165","24461","0","303626","530279"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","33126","2797","0","35923","71372"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","20363","1965","0","22328","71372"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","35802","3326","0","39128","73760"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","20691","1956","0","22647","73760"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","35128","2008","0","37136","75202"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","25839","4390","0","30229","75202"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","30703","2144","0","32847","64950"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","20980","4009","0","24989","64950"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","KELVIN BARRIOS","","0","9798","1822","0","11620","37261"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","SEAN ELO-RIVERA","","0","17589","2081","0","19670","37261"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","ALAN GERACI","","0","2421","253","0","2674","8347"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARON JENKINS","","0","3849","703","0","4552","8347"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","ED MUSGROVE","","0","3978","775","0","4753","9613"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","NEIL KRAMER","","0","3371","335","0","3706","9613"
"CITY OF SANTEE MAYOR","STEPHEN HOULAHAN","","0","9328","1300","0","10628","24265"
"CITY OF SANTEE MAYOR","JOHN W. MINTO","","0","9502","2472","0","11974","24265"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 3","LAURA KOVAL","","0","3835","676","0","4511","6135"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","DUSTIN TROTTER","","0","2075","703","0","2778","6382"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","SAMM HURST","","0","2684","340","0","3024","6382"
"CITY OF SOLANA BEACH MAYOR","LESA HEEBNER","","0","4923","441","0","5364","7367"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 1","DAVID A. ZITO","","0","1358","122","0","1480","1971"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 3","JEWEL EDSON","","0","1131","113","0","1244","1740"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","JOE GREEN","","0","3458","852","0","4310","8417"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","LIZ PEREZ","","0","3154","381","0","3535","8417"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","KATIE MELENDEZ","","0","3191","560","0","3751","7628"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","AMANDA RIGBY","","0","2356","648","0","3004","7628"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","STEVE TAYLOR","","0","2298","474","0","2772","7487"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","DAMIAN GUILLIANI","","0","2038","481","0","2519","7487"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","MARY K. HARRIS","","0","270","67","0","337","7487"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","TIM MEHRER","","0","3866","814","0","4680","7487"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","TAMMY BAKER","","0","493","94","0","587","1282"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","BRUCE BURGENER","","0","392","62","0","454","1282"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","DIANE ELIZABETH JOHNSON","","0","565","84","0","649","1282"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","STEPHANI BAXTER","","0","6688","1252","0","7940","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JAMES ""JIM"" LOGE","","0","3529","836","0","4365","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","THOMAS GERALD HARRINGTON","","0","7642","1321","0","8963","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROSS L. PIKE","","0","5238","744","0","5982","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","COLLIN STEPHENS","","0","3296","753","0","4049","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ANNA E. STRAHAN","","0","6908","809","0","7717","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROY MOOSA","","0","7380","1428","0","8808","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","LEE J. DE MEO","","0","5361","1021","0","6382","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JERRY L. KALMAN","","0","3968","552","0","4520","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACQUELINE KAISER","","0","4580","792","0","5372","19258"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACK F. WOOD","","0","6116","1040","0","7156","19258"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DOUGLAS STERLING","","0","3159","839","0","3998","19043"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAN MCMILLAN","","0","10919","1534","0","12453","19043"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VICKIE KNIGHT BUTCHER","","0","3799","480","0","4279","18823"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","LUIS ""LU"" P. TEJEDA","","0","1582","345","0","1927","18823"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JOEL A. SCALZITTI","","0","7352","1580","0","8932","18823"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","TYLER LOGAN MARTIN","","0","498","114","0","612","18823"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JUDY HANSON","","0","3105","346","0","3451","6847"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","DEREK WIBACK","","0","1811","160","0","1971","6847"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","LEE J DE MEO","","0","145","35","0","180","2044"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAVID M. KENNEDY","","0","1327","316","0","1643","2044"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","KRISTIE BRUCE-LANE","","0","3008","324","0","3332","7127"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","ROBERT MAX KEPHART II","","0","2304","142","0","2446","7127"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VOLKER M. HOEHNE","","0","1794","208","0","2002","8326"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","EDMUND K SPRAGUE","","0","3774","436","0","4210","8326"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","MITCHELL ESPINOZA THOMPSON","","0","3893","384","0","4277","13303"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","JERRY MUÑOZ","","0","2594","518","0","3112","13303"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","RYAN KEYES","","0","3745","624","0","4369","13303"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","JOSE A. LOPEZ","","0","5636","785","0","6421","17012"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","HECTOR RAUL GASTELUM","","0","4004","507","0","4511","17012"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","PATRICIA MALLEN","","0","1563","225","0","1788","17012"
