Unofficial Election Results Update </br> (Outstanding Ballots to be Processed: 43,000) </br> Next Update 11/10/20 After 5PM
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Polls Ballots Votes,Provisional Votes,Total Votes,Ballots Cast
"LA MESA-SPRING VALLEY SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 5","TYRA FLEMING","","0","567","53","0","620","10889"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","GINNY WHITT BELL","","0","3797","554","0","4351","22394"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","RHONDA L. TAYLOR","","0","8870","1129","0","9999","22394"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARA HOEFER MOIR","","0","6264","1188","0","7452","22394"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHARLES ""CHUCK"" PLANTE","","0","3504","783","0","4287","22394"
"LAKESIDE UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER","STACY K. COBLE","","0","3228","415","0","3643","22394"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","BLANCA BROWN","","0","4641","515","0","5156","16395"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","YAJAIRA PRECIADO","","0","5825","709","0","6534","16395"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHERYL ROBERTSON","","0","7276","852","0","8128","16395"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","APRIL A. LEON","","0","6134","657","0","6791","16395"
"LEMON GROVE SCHOOL DISTRICT GOVERNING BOARD MEMBER - SHORT TERM","GREG SHIBLEY","","0","5963","822","0","6785","16395"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BARBARA ANN AVALOS","","0","4744","506","0","5250","18831"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROCINA LIZARRAGA","","0","4935","492","0","5427","18831"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","MICHELLE GATES","","0","7584","803","0","8387","18831"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","ZACHARY FRANCISCO GOMEZ","","0","3451","500","0","3951","18831"
"NATIONAL SCHOOL DISTRICT GOVERNING BOARD MEMBER","BRIAN CLAPPER","","0","2887","384","0","3271","18831"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","CHRISTOPHER SCOTT BLATT","","0","398","53","0","451","4237"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JOHN TREE","","0","1311","114","0","1425","4237"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","PAUL K. SEITZ","","0","792","117","0","909","4237"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","JASON KARCHES","","0","753","95","0","848","4237"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ELLEN WILLIAMS","","0","1024","84","0","1108","4237"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ROSEMARIE ROHATGI","","0","1914","195","0","2109","4237"
"RANCHO SANTA FE SCHOOL DISTRICT GOVERNING BOARD MEMBER","ANNETTE T ROSS","","0","1145","157","0","1302","4237"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","DIANNE EL-HAJJ","","0","12108","1393","0","13501","34128"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","JEREMY WILEY THOMAS","","0","4432","1091","0","5523","34128"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 2","SARAH J. KIRK","","0","7851","970","0","8821","34128"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","JACOB P. TERENZINI","","0","5812","1200","0","7012","34128"
"SANTEE SCHOOL DISTRICT GOVERNING BOARD MEMBER SEAT NO. 4","ELANA LEVENS-CRAIG","","0","17926","2132","0","20058","34128"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","HAIDEE THESING","","0","2235","240","0","2475","26181"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","JULIE UNION","","0","9055","580","0","9635","26181"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","DANA KING","","0","10156","595","0","10751","26181"
"SOLANA BEACH SCHOOL DISTRICT GOVERNING BOARD MEMBER","LARRY D. ROSEN","","0","8334","468","0","8802","26181"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","ALLAN BALUYOT","","0","1558","255","0","1813","5159"
"SOUTH BAY UNION SCHOOL DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA NO. 3","CHERYL QUINONES","","0","2368","342","0","2710","5159"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","88468","10471","0","98939","259699"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","113462","14592","0","128054","259699"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","123433","18737","0","142170","334816"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","127510","14771","0","142281","334816"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","163855","9818","0","173673","342169"
"MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","109855","15402","0","125257","342169"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","KEITH BLACKBURN","","0","7786","1138","0","8924","18184"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","BRIAN HIGGINS","","0","652","93","0","745","18184"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 2","LELA PANAGIDES","","0","6372","415","0","6787","18184"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","TERESA ACOSTA","","0","9312","555","0","9867","19642"
"CITY OF CARLSBAD MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL URBINA","","0","6552","972","0","7524","19642"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","17452","1470","0","18922","36863"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","12596","2000","0","14596","36863"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","9466","1470","0","10936","24607"
"CITY OF CHULA VISTA MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","10624","1223","0","11847","24607"
"CITY OF CORONADO MAYOR","RICHARD BAILEY","","0","6139","875","0","7014","10020"
"CITY OF CORONADO MAYOR","Kirk Horvath","","0","14","1","0","15","10020"
"CITY OF CORONADO MEMBER, CITY COUNCIL","CASEY TANAKA","","0","5808","602","0","6410","10020"
"CITY OF CORONADO MEMBER, CITY COUNCIL","MIKE DONOVAN","","0","3598","368","0","3966","10020"
"CITY OF CORONADO MEMBER, CITY COUNCIL","JOHN DUNCAN","","0","2963","530","0","3493","10020"
"CITY OF CORONADO MEMBER, CITY COUNCIL","TIM ROHAN","","0","1468","193","0","1661","10020"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","PHIL BLAIR","","0","939","63","0","1002","3101"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","BOB GANS","","0","1007","47","0","1054","3101"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","TRACY MARTINEZ","","0","1357","107","0","1464","3101"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DAVE DRUKER","","0","1262","92","0","1354","3101"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","DANIEL J. QUIRK","","0","1268","143","0","1411","3101"
"CITY OF DEL MAR MEMBER, CITY COUNCIL","GLENN WARREN","","0","819","43","0","862","3101"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","STEPHANIE HARPER","","0","1199","117","0","1316","7808"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MICHELLE METSCHEL","","0","1183","208","0","1391","7808"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","JUAN CARLOS MERCADO","","0","1030","144","0","1174","7808"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","LETITIA D. DICKERSON","","0","1204","129","0","1333","7808"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","HUMBERT CABRERA","","0","853","100","0","953","7808"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 2","MARTIN VAN DINTEREN","","0","439","75","0","514","7808"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 3","STEVE GOBLE","","0","7471","1089","0","8560","11296"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","BILLY THIGPEN","","0","606","94","0","700","7563"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","PHIL ORTIZ","","0","2683","321","0","3004","7563"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","DUNIA SHABA","","0","1121","109","0","1230","7563"
"CITY OF EL CAJON MEMBER, CITY COUNCIL DISTRICT NO. 4","ESTELA DE LOS RIOS","","0","1446","124","0","1570","7563"
"CITY OF ENCINITAS MAYOR","CATHERINE BLAKESPEAR","","0","19439","1260","0","20699","40551"
"CITY OF ENCINITAS MAYOR","JULIE THUNDER","","0","14784","2103","0","16887","40551"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","TONY KRANZ","","0","4761","309","0","5070","10374"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 1","ALEX RILEY","","0","3545","442","0","3987","10374"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","SUSAN K. TURNEY","","0","2600","381","0","2981","9046"
"CITY OF ENCINITAS MEMBER, CITY COUNCIL DISTRICT NO. 2","KELLIE HINZE","","0","4484","312","0","4796","9046"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","RICK PAUL","","0","4312","471","0","4783","19624"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","TINA INSCOE","","0","5617","908","0","6525","19624"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 2 - SHORT TERM","VANESSA VALENZUELA","","0","5441","455","0","5896","19624"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","JOE GARCIA","","0","4077","798","0","4875","14005"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DONALD ""DON"" GREENE","","0","3072","246","0","3318","14005"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","DARA CZERWONKA","","0","2853","311","0","3164","14005"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 3","SUSAN REVELES","","0","984","133","0","1117","14005"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","APRIL AUSTIN PUGH","","0","3250","372","0","3622","17894"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","MIKE MORASCO","","0","6428","1011","0","7439","17894"
"CITY OF ESCONDIDO MEMBER, CITY COUNCIL DISTRICT NO. 4","ANDRES YANEZ","","0","4194","371","0","4565","17894"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","JOHN ""JACK"" FISHER","","0","1224","250","0","1474","3107"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 2","MARK B. WEST","","0","1255","121","0","1376","3107"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","MATTHEW LEYBA-GONZALEZ","","0","1005","183","0","1188","2000"
"CITY OF IMPERIAL BEACH MEMBER, CITY COUNCIL DISTRICT NO. 4","WILL NIMMO","","0","523","111","0","634","2000"
"CITY OF LA MESA MEMBER, CITY COUNCIL","KRISTINE C. ALESSIO","","0","9870","1101","0","10971","32429"
"CITY OF LA MESA MEMBER, CITY COUNCIL","LAURA LOTHIAN","","0","7674","1331","0","9005","32429"
"CITY OF LA MESA MEMBER, CITY COUNCIL","MARK PAPENFUSS","","0","1556","207","0","1763","32429"
"CITY OF LA MESA MEMBER, CITY COUNCIL","COLIN PARENT","","0","11033","717","0","11750","32429"
"CITY OF LA MESA MEMBER, CITY COUNCIL","JACK SHU","","0","10730","700","0","11430","32429"
"CITY OF LA MESA MEMBER, CITY COUNCIL","ALLAN DURDEN","","0","3113","313","0","3426","32429"
"CITY OF LEMON GROVE MAYOR","KAMAAL MARTIN","","0","2023","247","0","2270","12248"
"CITY OF LEMON GROVE MAYOR","RACQUEL VASQUEZ","","0","3837","445","0","4282","12248"
"CITY OF LEMON GROVE MAYOR","CHRISTOPHER WILLIAMS","","0","880","155","0","1035","12248"
"CITY OF LEMON GROVE MAYOR","JERRY JONES","","0","3185","485","0","3670","12248"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","DAVID ARAMBULA","","0","3401","384","0","3785","12248"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","LIANA LEBARON","","0","3971","460","0","4431","12248"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","GEORGE GASTIL","","0","3979","447","0","4426","12248"
"CITY OF LEMON GROVE MEMBER, CITY COUNCIL","TERESA ROSIAK","","0","3297","525","0","3822","12248"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","MARCUS BUSH","","0","5809","613","0","6422","18984"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DANIEL PEREZ","","0","1309","222","0","1531","18984"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","LORNA DELOS SANTOS","","0","3671","477","0","4148","18984"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","GONZALO JESUS QUINTERO","","0","1980","230","0","2210","18984"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JERRY CANO","","0","2311","282","0","2593","18984"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","DITAS DELOSSANTOS YAMANE","","0","3185","368","0","3553","18984"
"CITY OF NATIONAL CITY MEMBER, CITY COUNCIL","JOSE RODRIGUEZ","","0","6733","760","0","7493","18984"
"CITY OF NATIONAL CITY CITY CLERK","JAVIER ALVARADO","","0","6711","874","0","7585","18984"
"CITY OF NATIONAL CITY CITY CLERK","LUZ MOLINA","","0","8334","1030","0","9364","18984"
"CITY OF NATIONAL CITY TREASURER","R. MITCHEL BEAUCHAMP","","0","13808","1700","0","15508","18984"
"CITY OF OCEANSIDE MAYOR","PERRY ALVAREZ","","0","505","111","0","616","87431"
"CITY OF OCEANSIDE MAYOR","DAVID JOSEPH TURGEON","","0","526","87","0","613","87431"
"CITY OF OCEANSIDE MAYOR","FERNANDO GARCIA","","0","2741","440","0","3181","87431"
"CITY OF OCEANSIDE MAYOR","ROB HOWARD","","0","8101","881","0","8982","87431"
"CITY OF OCEANSIDE MAYOR","ESTHER C. SANCHEZ","","0","22370","1671","0","24041","87431"
"CITY OF OCEANSIDE MAYOR","FABIO MARCHI","","0","872","148","0","1020","87431"
"CITY OF OCEANSIDE MAYOR","RUBEN MAJOR","","0","5659","723","0","6382","87431"
"CITY OF OCEANSIDE MAYOR","ALVIN L MCGEE","","0","359","68","0","427","87431"
"CITY OF OCEANSIDE MAYOR","JACK FELLER","","0","10084","1684","0","11768","87431"
"CITY OF OCEANSIDE MAYOR","ROCKY JOHN CHAVEZ","","0","6474","1163","0","7637","87431"
"CITY OF OCEANSIDE MAYOR","LOUIS URIDEL","","0","1288","347","0","1635","87431"
"CITY OF OCEANSIDE MAYOR","CHRISTOPHER RODRIGUEZ","","0","12452","2648","0","15100","87431"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","BILL BATCHELOR","","0","1081","203","0","1284","25806"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","DAVID IAN ZERNIK","","0","881","158","0","1039","25806"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","AMBER NEWMAN","","0","2008","184","0","2192","25806"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARI MACKIN","","0","7382","537","0","7919","25806"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","KELLIE DAVIS","","0","1318","140","0","1458","25806"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 3","RYAN KEIM","","0","7429","1245","0","8674","25806"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MICHELLE GOMEZ","","0","4621","523","0","5144","23757"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","JANE MARSHALL","","0","5113","662","0","5775","23757"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","MORGAN MCCRAY","","0","660","106","0","766","23757"
"CITY OF OCEANSIDE MEMBER, CITY COUNCIL DISTRICT NO. 4","PETER WEISS","","0","8226","1448","0","9674","23757"
"CITY OF OCEANSIDE CITY CLERK","ZEB NAVARRO","","0","43156","4602","0","47758","87431"
"CITY OF OCEANSIDE CITY CLERK","LAURA RICHARDSON BASSETT","","0","22371","4223","0","26594","87431"
"CITY OF OCEANSIDE TREASURER","VICTOR ROY","","0","58604","7502","0","66106","87431"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","BARRY LEONARD","","0","3737","474","0","4211","8407"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 2","PHIL FACTOR","","0","2917","225","0","3142","8407"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CHRIS OLPS","","0","1800","240","0","2040","6165"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","FRANK FOURNIER","","0","533","49","0","582","6165"
"CITY OF POWAY MEMBER, CITY COUNCIL DISTRICT NO. 4","CAYLIN FRANK","","0","2345","324","0","2669","6165"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","238392","27839","0","266231","669832"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","316638","23994","0","340632","669832"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","163995","22469","0","186464","669832"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","348591","24464","0","373055","669832"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","38976","2798","0","41774","85017"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","24653","1966","0","26619","85017"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","44959","3327","0","48286","92795"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","26253","1956","0","28209","92795"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","41090","2008","0","43098","91326"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","33451","4390","0","37841","91326"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","37523","2144","0","39667","81765"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","28284","4009","0","32293","81765"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","KELVIN BARRIOS","","0","13597","1822","0","15419","49871"
"CITY OF SAN DIEGO MEMBER, CITY COUNCIL DISTRICT NO. 9","SEAN ELO-RIVERA","","0","24015","2082","0","26097","49871"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","ALAN GERACI","","0","3058","253","0","3311","10585"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 3","SHARON JENKINS","","0","5055","703","0","5758","10585"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","ED MUSGROVE","","0","5118","775","0","5893","11846"
"CITY OF SAN MARCOS MEMBER, CITY COUNCIL DISTRICT NO. 4","NEIL KRAMER","","0","4089","335","0","4424","11846"
"CITY OF SANTEE MAYOR","STEPHEN HOULAHAN","","0","12614","1300","0","13914","32072"
"CITY OF SANTEE MAYOR","JOHN W. MINTO","","0","13323","2474","0","15797","32072"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 3","LAURA KOVAL","","0","5063","676","0","5739","7921"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","DUSTIN TROTTER","","0","3167","703","0","3870","8562"
"CITY OF SANTEE MEMBER, CITY COUNCIL DISTRICT NO. 4","SAMM HURST","","0","3529","341","0","3870","8562"
"CITY OF SOLANA BEACH MAYOR","LESA HEEBNER","","0","5855","441","0","6296","8827"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 1","DAVID A. ZITO","","0","1630","122","0","1752","2361"
"CITY OF SOLANA BEACH MEMBER, CITY COUNCIL DISTRICT NO. 3","JEWEL EDSON","","0","1362","113","0","1475","2126"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","JOE GREEN","","0","4852","853","0","5705","11052"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 2","LIZ PEREZ","","0","4200","383","0","4583","11052"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","KATIE MELENDEZ","","0","4507","560","0","5067","10208"
"CITY OF VISTA MEMBER, CITY COUNCIL DISTRICT NO. 3","AMANDA RIGBY","","0","3291","648","0","3939","10208"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","STEVE TAYLOR","","0","3024","474","0","3498","9758"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","DAMIAN GUILLIANI","","0","2788","481","0","3269","9758"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","MARY K. HARRIS","","0","374","67","0","441","9758"
"ALPINE FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS","TIM MEHRER","","0","5192","814","0","6006","9758"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","TAMMY BAKER","","0","569","94","0","663","1467"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","BRUCE BURGENER","","0","454","62","0","516","1467"
"BORREGO WATER DISTRICT MEMBER, BOARD OF DIRECTORS","DIANE ELIZABETH JOHNSON","","0","640","84","0","724","1467"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","STEPHANI BAXTER","","0","8710","1252","0","9962","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JAMES ""JIM"" LOGE","","0","4692","836","0","5528","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","THOMAS GERALD HARRINGTON","","0","9999","1322","0","11321","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROSS L. PIKE","","0","6590","744","0","7334","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","COLLIN STEPHENS","","0","4408","753","0","5161","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ANNA E. STRAHAN","","0","8589","809","0","9398","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","ROY MOOSA","","0","9648","1429","0","11077","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","LEE J. DE MEO","","0","6886","1021","0","7907","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JERRY L. KALMAN","","0","4913","552","0","5465","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACQUELINE KAISER","","0","5982","792","0","6774","24387"
"FALLBROOK COMMUNITY PLANNING AREA MEMBER, PLANNING GROUP","JACK F. WOOD","","0","7778","1040","0","8818","24387"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DOUGLAS STERLING","","0","4480","839","0","5319","24850"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAN MCMILLAN","","0","14391","1534","0","15925","24850"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VICKIE KNIGHT BUTCHER","","0","4975","480","0","5455","24548"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","LUIS ""LU"" P. TEJEDA","","0","2200","345","0","2545","24548"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JOEL A. SCALZITTI","","0","10016","1581","0","11597","24548"
"HELIX WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","TYLER LOGAN MARTIN","","0","655","114","0","769","24548"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","JUDY HANSON","","0","3700","346","0","4046","8169"
"LEUCADIA WASTEWATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","DEREK WIBACK","","0","2138","160","0","2298","8169"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","LEE J DE MEO","","0","212","35","0","247","2771"
"NORTH COUNTY FIRE PROTECTION DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 1","DAVID M. KENNEDY","","0","1910","316","0","2226","2771"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","KRISTIE BRUCE-LANE","","0","3777","325","0","4102","8658"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","ROBERT MAX KEPHART II","","0","2728","142","0","2870","8658"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","VOLKER M. HOEHNE","","0","2166","208","0","2374","9767"
"OLIVENHAIN MUNICIPAL WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 5","EDMUND K SPRAGUE","","0","4434","436","0","4870","9767"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","MITCHELL ESPINOZA THOMPSON","","0","4948","384","0","5332","17317"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","JERRY MUÑOZ","","0","3572","518","0","4090","17317"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 2","RYAN KEYES","","0","5041","625","0","5666","17317"
"OTAY  WATER DISTRICT MEMBER, BOARD OF DIRECTORS DIVISION NO. 4","JOSE A. LOPEZ","","0","7429","787","0","8216","21821"
